,First X,Last X,Peak X,Peak Y,Area,%Area,Peak
071118_42 green_LineProfile_8.tif,18.33,43.89,30.0,0.07521,1.08,32.62,3
071118_43 green_LineProfile_1.tif,69.99,75.03,73.0,0.01288,0.03385,24.76,14
071118_43 green_LineProfile_2.tif,67.47,75.2,69.0,0.01617,0.0573,29.87,13
071118_43 green_LineProfile_3.tif,64.6,69.99,69.0,0.02696,0.04467,25.64,11
071118_43 green_LineProfile_4.tif,68.19,69.8,69.0,0.01305,0.01051,23.73,10
071118_43 green_LineProfile_5.tif,7.373,9.353,8.0,0.01171,0.01017,22.2,3
071118_43 green_LineProfile_6.tif,61.67,69.75,69.0,0.01171,0.05283,20.71,14
071118_43 green_LineProfile_7.tif,56.08,60.79,57.0,0.01869,0.03521,19.57,17
071118_43 green_LineProfile_8.tif,87.5,95.89,91.0,0.02168,0.06102,26.12,17
071118_44 green_LineProfile_1.tif,77.02,91.9,82.0,0.02608,0.2102,23.75,12
071118_44 green_LineProfile_2.tif,75.91,85.74,80.0,0.02284,0.1218,33.32,14
071118_44 green_LineProfile_3.tif,29.55,32.13,30.0,0.006443,0.008761,15.97,3
071118_44 green_LineProfile_4.tif,46.33,47.49,47.0,0.008072,0.004705,31.32,3
071118_44 green_LineProfile_5.tif,30.33,33.3,31.0,0.01435,0.02184,23.07,4
071118_44 green_LineProfile_6.tif,76.14,85.69,84.0,0.02156,0.08912,21.8,17
071118_44 green_LineProfile_7.tif,59.66,88.75,61.0,0.02869,0.3138,35.88,5
071118_44 green_LineProfile_8.tif,29.7,83.89,57.0,0.04549,1.012,69.52,3
071118_46 green_LineProfile_1.tif,50.35,117.0,98.0,0.04851,2.273,59.79,2
071118_46 green_LineProfile_2.tif,50.29,117.0,93.0,0.06697,3.607,60.06,2
071118_46 green_LineProfile_3.tif,1.0,117.0,29.0,0.07151,6.255,100.0,1
071118_46 green_LineProfile_4.tif,1.0,117.0,87.0,0.09155,7.033,100.0,1
071118_46 green_LineProfile_5.tif,51.04,117.0,63.0,0.06948,3.871,61.84,2
071118_46 green_LineProfile_6.tif,51.16,117.0,60.0,0.04494,2.382,60.45,2
071118_46 green_LineProfile_7.tif,49.6,51.28,51.0,0.01782,0.01546,100.0,1
071118_46 green_LineProfile_8.tif,1.0,3.703,3.0,0.004663,0.007913,42.16,1
071118_47 green_LineProfile_1.tif,,,,,,,1
071118_47 green_LineProfile_2.tif,103.3,119.9,118.0,0.0108,0.06085,26.32,7
071118_47 green_LineProfile_3.tif,92.43,112.9,94.0,0.007912,0.05849,28.29,8
071118_47 green_LineProfile_4.tif,77.22,113.4,85.0,0.01701,0.2382,49.28,11
071118_47 green_LineProfile_5.tif,46.2,115.2,58.0,0.02386,0.7734,60.57,3
071118_47 green_LineProfile_6.tif,74.39,103.2,82.0,0.01117,0.1608,42.42,10
071118_47 green_LineProfile_7.tif,83.4,87.1,85.0,0.00602,0.0113,51.56,3
071118_47 green_LineProfile_8.tif,,,,,,,1
071118_48 green_LineProfile_1.tif,36.51,120.0,57.0,0.04649,2.253,82.14,2
071118_48 green_LineProfile_2.tif,52.21,55.49,54.0,0.01026,0.01896,33.33,8
071118_48 green_LineProfile_3.tif,52.86,54.75,54.0,0.003852,0.00388,62.59,2
071118_48 green_LineProfile_4.tif,,,,,,,1
071118_48 green_LineProfile_5.tif,12.96,13.14,13.0,0.00052,4.789e-05,100.0,1
071118_48 green_LineProfile_6.tif,16.22,30.7,17.0,0.008312,0.0422,56.52,1
071118_48 green_LineProfile_7.tif,13.52,30.85,26.0,0.01075,0.09277,79.29,1
071118_48 green_LineProfile_8.tif,55.46,93.3,80.0,0.03877,0.6489,64.37,2
071118_411 green_LineProfile_3.tif,,,,,,,1
071118_411 green_LineProfile_4.tif,,,,,,,1
071118_411 green_LineProfile_5.tif,56.46,59.02,57.0,0.009519,0.017,25.39,5
071118_411 green_LineProfile_6.tif,61.22,77.06,74.0,0.02102,0.0993,45.11,7
071118_411 green_LineProfile_7.tif,54.01,79.52,68.0,0.02384,0.2597,47.23,12
071118_412 green_LineProfile_3.tif,,,,,,,1
071118_412 green_LineProfile_4.tif,,,,,,,1
071118_412 green_LineProfile_5.tif,1.0,1.315,1.0,0.003548,0.0005596,100.0,1
071118_412 green_LineProfile_6.tif,31.47,32.17,32.0,0.006193,0.002149,35.57,3
071118_412 green_LineProfile_7.tif,22.31,117.0,29.0,0.04294,1.676,86.95,3
071118_412 green_LineProfile_8.tif,1.0,117.0,29.0,0.08723,5.669,100.0,1
071118_413 green_LineProfile_2.tif,52.41,85.87,55.0,0.03459,0.4055,66.77,6
071118_413 green_LineProfile_3.tif,58.11,60.46,59.0,0.01039,0.01545,26.47,11
071118_413 green_LineProfile_4.tif,19.19,20.39,20.0,0.009425,0.005685,22.76,3
071118_413 green_LineProfile_5.tif,31.28,67.79,53.0,0.04143,0.8287,59.25,3
071118_413 green_LineProfile_6.tif,1.0,69.57,53.0,0.08724,4.156,96.11,1
071118_413 green_LineProfile_7.tif,1.0,69.89,35.0,0.07198,3.143,99.87,1
071118_413 green_LineProfile_8.tif,21.12,70.72,53.0,0.08724,3.093,72.75,2
071218_22 green_LineProfile_1.tif,50.52,96.29,58.0,0.01904,0.396,75.96,10
071218_22 green_LineProfile_2.tif,,,,,,,1
071218_22 green_LineProfile_3.tif,,,,,,,1
071218_22 green_LineProfile_4.tif,,,,,,,1
071218_22 green_LineProfile_5.tif,,,,,,,1
071218_22 green_LineProfile_6.tif,,,,,,,1
071218_22 green_LineProfile_7.tif,,,,,,,1
071218_22 green_LineProfile_8.tif,21.46,27.36,25.0,0.01027,0.03551,71.18,4
071218_23 green_LineProfile_2.tif,38.58,67.58,60.0,0.01091,0.1485,34.32,6
071218_23 green_LineProfile_3.tif,3.565,6.882,6.0,0.005094,0.01144,33.42,2
071218_23 green_LineProfile_4.tif,10.74,21.93,15.0,0.01282,0.07548,31.39,2
071218_23 green_LineProfile_5.tif,31.61,67.79,48.0,0.01205,0.1977,47.07,4
071218_23 green_LineProfile_6.tif,34.17,61.62,39.0,0.01225,0.1943,50.12,3
071218_23 green_LineProfile_7.tif,,,,,,,1
071218_23 green_LineProfile_8.tif,10.6,60.55,28.0,0.01647,0.3508,86.46,2
071218_24 green_LineProfile_1.tif,55.45,118.4,73.0,0.01239,0.323,51.6,5
071218_24 green_LineProfile_2.tif,33.65,120.0,48.0,0.02241,0.8235,90.31,6
071218_24 green_LineProfile_3.tif,39.51,120.0,59.0,0.02313,1.002,86.81,7
071218_24 green_LineProfile_4.tif,39.22,120.0,47.0,0.03361,2.096,85.3,6
071218_24 green_LineProfile_5.tif,39.11,120.0,48.0,0.05394,3.54,81.03,5
071218_24 green_LineProfile_6.tif,24.36,120.0,59.0,0.0828,5.702,90.35,3
071218_24 green_LineProfile_7.tif,24.76,120.0,53.0,0.04147,2.043,91.79,4
071218_24 green_LineProfile_8.tif,39.72,120.0,53.0,0.05172,1.998,88.25,7
071218_26 green_LineProfile_1.tif,76.97,77.04,77.0,0.000267,8.9e-06,100.0,1
071218_26 green_LineProfile_2.tif,42.93,49.29,47.0,0.003972,0.009576,38.4,8
071218_26 green_LineProfile_3.tif,43.36,44.43,44.0,0.002335,0.001251,33.56,7
071218_26 green_LineProfile_4.tif,50.84,52.33,52.0,0.002964,0.002126,24.51,6
071218_26 green_LineProfile_5.tif,,,,,,,1
071218_26 green_LineProfile_6.tif,76.61,79.42,77.0,0.003217,0.005181,40.11,7
071218_26 green_LineProfile_7.tif,110.7,113.3,113.0,0.003192,0.005274,26.75,12
071218_26 green_LineProfile_8.tif,68.26,75.89,73.0,0.0104,0.03307,28.85,5
071218_27 green_LineProfile_1.tif,40.08,61.91,61.0,0.01967,0.2707,38.2,6
071218_27 green_LineProfile_2.tif,36.3,81.86,75.0,0.01192,0.308,74.98,4
071218_27 green_LineProfile_3.tif,68.08,79.52,77.0,0.008945,0.04122,19.66,10
071218_27 green_LineProfile_4.tif,72.39,75.99,73.0,0.002651,0.005578,28.68,8
071218_27 green_LineProfile_5.tif,109.0,115.0,110.0,0.005438,0.01656,50.38,12
071218_27 green_LineProfile_6.tif,76.11,78.56,77.0,0.00456,0.004818,28.4,8
071218_27 green_LineProfile_7.tif,48.03,71.56,65.0,0.00846,0.1097,34.96,5
071218_27 green_LineProfile_8.tif,75.34,78.89,76.0,0.005908,0.01116,39.68,12
071218_28 green_LineProfile_1.tif,51.3,52.94,52.0,0.002336,0.00192,73.94,1
071218_28 green_LineProfile_2.tif,50.5,54.0,52.0,0.006803,0.01084,18.48,7
071218_28 green_LineProfile_3.tif,95.84,96.12,96.0,0.001315,0.0001844,99.95,2
071218_28 green_LineProfile_4.tif,90.61,92.67,91.0,0.002737,0.002813,25.4,13
071218_28 green_LineProfile_5.tif,69.27,71.33,70.0,0.002915,0.003425,24.1,11
071218_28 green_LineProfile_6.tif,50.55,53.25,51.0,0.001405,0.002533,56.22,3
071218_28 green_LineProfile_7.tif,59.47,60.3,60.0,0.003877,0.001606,21.87,7
