,First X,Last X,Peak X,Peak Y,Area,%Area,Peak
071718_28 green_LineProfile_2.tif,82.68,114.5,96.0,0.02549,0.3915,66.53,7
071718_28 green_LineProfile_3.tif,34.65,54.45,48.0,0.01219,0.08787,80.09,1
071718_28 green_LineProfile_5.tif,72.25,106.8,99.0,0.01461,0.3032,55.94,2
071718_28 green_LineProfile_6.tif,82.75,115.6,96.0,0.02632,0.5203,64.01,6
071718_28 green_LineProfile_7.tif,82.48,119.9,99.0,0.03789,0.7448,66.31,4
071718_28 green_LineProfile_8.tif,83.0,109.9,94.0,0.02727,0.477,65.08,7
071718_210 green_LineProfile_1.tif,61.71,64.76,63.0,0.005617,0.01013,33.17,4
071718_210 green_LineProfile_2.tif,61.85,92.74,80.0,0.01319,0.2014,60.71,7
071718_210 green_LineProfile_3.tif,106.4,120.0,120.0,0.01347,0.08506,45.68,13
071718_210 green_LineProfile_4.tif,14.49,15.23,15.0,0.00263,0.0009829,46.1,1
071718_210 green_LineProfile_5.tif,61.6,120.0,82.0,0.02187,0.5515,91.88,9
071718_210 green_LineProfile_6.tif,72.36,88.35,77.0,0.0115,0.06499,67.13,3
071718_210 green_LineProfile_7.tif,64.66,79.56,77.0,0.009954,0.07255,41.63,5
071718_210 green_LineProfile_8.tif,65.6,93.98,73.0,0.03081,0.479,42.3,6
072018_12 green_LineProfile_1.tif,72.37,74.54,73.0,0.03388,0.04629,9.868,21
072018_12 green_LineProfile_2.tif,106.6,111.6,108.0,0.03375,0.07022,11.81,28
072018_12 green_LineProfile_3.tif,31.5,40.89,32.0,0.03061,0.1556,21.87,5
072018_12 green_LineProfile_4.tif,106.3,110.9,107.0,0.02591,0.07084,10.51,25
072018_12 green_LineProfile_5.tif,48.59,50.77,50.0,0.02246,0.02928,14.22,10
072018_12 green_LineProfile_6.tif,4.485,5.923,5.0,0.02378,0.0171,25.15,1
072018_12 green_LineProfile_7.tif,22.71,25.56,24.0,0.01222,0.02303,18.29,6
072018_12 green_LineProfile_8.tif,3.365,6.353,5.0,0.01429,0.02963,27.27,1
072018_13 green_LineProfile_1.tif,47.53,55.0,51.0,0.03948,0.1717,20.63,14
072018_13 green_LineProfile_2.tif,35.82,44.99,42.0,0.04608,0.1956,17.28,12
072018_13 green_LineProfile_3.tif,50.06,63.82,54.0,0.08889,0.5785,35.48,12
072018_13 green_LineProfile_4.tif,50.19,60.66,54.0,0.05024,0.2829,23.47,16
072018_13 green_LineProfile_5.tif,50.21,60.72,51.0,0.04831,0.2949,31.41,16
072018_13 green_LineProfile_6.tif,50.08,60.92,51.0,0.04262,0.2691,38.5,13
072018_13 green_LineProfile_7.tif,45.31,63.74,51.0,0.03512,0.4174,38.78,12
072018_13 green_LineProfile_8.tif,50.06,69.38,69.0,0.03384,0.2387,30.8,15
072018_14 green_LineProfile_1.tif,66.17,92.87,83.0,0.06402,0.8228,40.21,17
072018_14 green_LineProfile_2.tif,52.22,115.0,95.0,0.08553,2.533,73.24,8
072018_14 green_LineProfile_3.tif,34.45,115.0,64.0,0.1207,6.214,93.85,9
072018_14 green_LineProfile_4.tif,32.57,115.0,110.0,0.1292,7.341,90.51,9
072018_14 green_LineProfile_5.tif,32.52,115.0,110.0,0.1554,9.403,89.08,9
072018_14 green_LineProfile_6.tif,34.23,115.0,58.0,0.1066,6.455,93.8,8
072018_14 green_LineProfile_7.tif,34.35,115.0,44.0,0.1182,7.142,94.27,9
072018_14 green_LineProfile_8.tif,32.45,115.0,48.0,0.1277,7.647,87.83,9
072018_16 green_LineProfile_2.tif,54.44,57.31,56.0,0.04664,0.06552,28.92,6
072018_16 green_LineProfile_3.tif,72.64,76.9,76.0,0.06569,0.1062,9.982,22
072018_16 green_LineProfile_4.tif,46.77,48.66,48.0,0.03653,0.03644,38.56,6
072018_16 green_LineProfile_5.tif,46.87,48.35,48.0,0.01139,0.01111,41.82,2
072018_16 green_LineProfile_6.tif,47.28,48.38,48.0,0.01265,0.006986,37.87,5
072018_16 green_LineProfile_7.tif,29.55,30.92,30.0,0.02907,0.01982,44.51,5
072018_16 green_LineProfile_8.tif,29.35,30.88,30.0,0.03951,0.03022,41.44,5
072018_17 green_LineProfile_1.tif,31.25,66.0,58.0,0.1986,2.853,33.05,8
072018_17 green_LineProfile_2.tif,53.03,85.81,83.0,0.1966,3.483,39.86,11
072018_17 green_LineProfile_3.tif,52.41,85.73,73.0,0.1508,2.431,40.23,11
072018_17 green_LineProfile_4.tif,25.65,85.97,73.0,0.1154,3.799,62.32,7
072018_17 green_LineProfile_5.tif,55.63,74.96,70.0,0.087,0.8045,26.75,13
072018_17 green_LineProfile_6.tif,56.05,71.87,67.0,0.07558,0.5893,27.12,13
072018_17 green_LineProfile_7.tif,52.21,85.74,67.0,0.08108,1.427,53.73,11
072018_17 green_LineProfile_8.tif,56.05,74.99,74.0,0.07037,0.6926,32.55,12
072018_18 green_LineProfile_2.tif,7.112,9.586,9.0,0.02742,0.04585,14.75,3
072018_18 green_LineProfile_3.tif,12.08,17.84,15.0,0.06945,0.234,22.83,4
072018_18 green_LineProfile_4.tif,10.52,17.3,15.0,0.05011,0.1576,19.25,3
072018_18 green_LineProfile_5.tif,97.36,101.8,98.0,0.04118,0.07992,15.29,29
072018_18 green_LineProfile_6.tif,86.27,89.65,89.0,0.04088,0.08207,13.02,27
072018_18 green_LineProfile_7.tif,97.39,101.5,98.0,0.04274,0.09397,13.75,28
072018_18 green_LineProfile_8.tif,97.18,101.6,98.0,0.06484,0.1482,15.58,28
072018_110 green_LineProfile_1.tif,73.25,97.52,79.0,0.07323,0.8092,34.16,23
072018_110 green_LineProfile_2.tif,110.0,119.8,111.0,0.04361,0.1354,10.81,29
072018_110 green_LineProfile_3.tif,73.16,97.84,84.0,0.06748,0.8187,31.56,16
072018_110 green_LineProfile_4.tif,73.28,97.84,79.0,0.06045,0.7386,31.91,19
072018_110 green_LineProfile_5.tif,75.18,97.81,89.0,0.05072,0.5863,37.45,28
072018_110 green_LineProfile_6.tif,73.08,120.0,111.0,0.06982,1.571,68.28,21
072018_110 green_LineProfile_7.tif,71.5,120.0,77.0,0.06038,1.745,62.68,18
072018_110 green_LineProfile_8.tif,83.1,92.23,89.0,0.03261,0.1288,17.78,24
072018_111 green_LineProfile_1.tif,80.7,86.93,84.0,0.02315,0.05533,26.91,19
072018_111 green_LineProfile_2.tif,107.3,108.6,108.0,0.01472,0.009589,23.35,16
072018_111 green_LineProfile_3.tif,102.5,103.7,103.0,0.01882,0.01164,13.67,22
072018_111 green_LineProfile_4.tif,107.3,110.7,108.0,0.01849,0.02868,18.16,27
072018_111 green_LineProfile_5.tif,81.25,82.68,82.0,0.02572,0.01833,18.12,16
072018_111 green_LineProfile_6.tif,76.43,80.7,77.0,0.01533,0.02963,13.16,22
072018_111 green_LineProfile_7.tif,13.48,17.67,16.0,0.00974,0.02595,26.65,5
072018_111 green_LineProfile_8.tif,1.18,5.893,2.0,0.02353,0.06674,25.53,1
072018_112 green_LineProfile_1.tif,40.09,51.26,49.0,0.02573,0.09993,23.03,13
072018_112 green_LineProfile_2.tif,25.02,35.79,26.0,0.03802,0.196,18.58,10
072018_112 green_LineProfile_3.tif,62.36,68.78,66.0,0.03068,0.09094,10.91,23
072018_112 green_LineProfile_4.tif,62.2,75.85,75.0,0.02966,0.1631,18.85,22
072018_112 green_LineProfile_5.tif,20.39,35.97,28.0,0.02695,0.1519,21.4,9
072018_112 green_LineProfile_6.tif,43.1,54.33,49.0,0.02608,0.1341,17.37,12
072018_112 green_LineProfile_7.tif,48.51,54.55,53.0,0.01855,0.04966,13.89,14
072018_112 green_LineProfile_8.tif,27.23,31.84,31.0,0.01763,0.05199,16.64,9
