,First X,Last X,Peak X,Peak Y,Area,%Area,Peak
060717_19 green_LineProfile_2.tif,12.01,26.58,18.0,0.1143,0.8979,40.09,5
060717_19 green_LineProfile_3.tif,7.284,21.86,10.0,0.1165,0.6154,50.42,4
060717_19 green_LineProfile_4.tif,14.57,17.55,15.0,0.008447,0.01191,63.59,7
060717_19 green_LineProfile_5.tif,,,,,,,1
060717_19 green_LineProfile_6.tif,3.589,5.301,4.0,0.008745,0.008944,63.9,2
060717_19 green_LineProfile_7.tif,4.027,5.234,5.0,0.01858,0.01122,84.83,1
060717_19 green_LineProfile_8.tif,3.715,5.272,4.0,0.01934,0.02472,50.63,2
060717_110 green_LineProfile_1.tif,78.36,84.58,79.0,0.07662,0.2604,43.3,13
060717_110 green_LineProfile_2.tif,55.08,57.66,57.0,0.04122,0.0554,50.15,1
060717_110 green_LineProfile_3.tif,53.83,55.78,55.0,0.0189,0.01982,18.89,2
060717_110 green_LineProfile_4.tif,56.11,67.45,59.0,0.02509,0.09494,51.89,15
060717_110 green_LineProfile_5.tif,32.24,51.33,34.0,0.02998,0.2849,37.96,8
060717_110 green_LineProfile_6.tif,27.1,51.88,48.0,0.06825,0.9774,37.39,2
060717_110 green_LineProfile_7.tif,1.0,26.8,14.0,0.123,1.733,41.89,1
060717_110 green_LineProfile_8.tif,1.0,26.86,16.0,0.2369,3.196,46.86,1
