,First X,Last X,Peak X,Peak Y,Area,%Area,Peak
120116-14 ChanA_LineProfile_5.tif,1.0,2.355,1.0,0.03559,0.03517,100.0,1
120116-14 ChanA_LineProfile_6.tif,66.17,81.46,69.0,0.08558,0.2071,66.97,2
120116-14 ChanA_LineProfile_7.tif,68.51,74.62,71.0,0.01696,0.04868,34.17,3
120116-14 ChanA_LineProfile_8.tif,68.07,69.99,69.0,0.04731,0.04558,31.36,3
120116-15 ChanA_LineProfile_1.tif,65.52,99.0,68.0,0.2125,5.258,82.36,3
120116-15 ChanA_LineProfile_2.tif,65.57,94.97,89.0,0.3049,4.72,81.11,3
120116-15 ChanA_LineProfile_3.tif,65.48,99.0,94.0,0.2608,6.632,84.18,3
120116-15 ChanA_LineProfile_4.tif,78.03,99.0,89.0,0.1549,2.23,61.52,6
120116-15 ChanA_LineProfile_5.tif,65.53,94.95,68.0,0.1589,3.361,82.57,5
120116-15 ChanA_LineProfile_6.tif,65.46,99.0,94.0,0.1967,4.621,92.18,5
120116-15 ChanA_LineProfile_7.tif,65.36,99.0,89.0,0.2098,5.08,89.34,3
120116-15 ChanA_LineProfile_8.tif,65.06,99.0,94.0,0.5233,12.2,96.35,3
